id_num,id,state,lastLocationUpdate,lastStateChange,batteryLevel,lat,lng,zoneId,code,licencePlate,isRentable,max_lev,geometry
10437,a8bd34ec-f267-4170-bf3c-73908866d7dc,ACTIVE,2020-06-12 11:59:26+00:00,2020-06-11 19:52:16+00:00,73.0,49.492378,8.482879,MANNHEIM-LUDWIGSHAFEN,121394,896WUI,1,20.0,POINT (8.482879000000001 49.492378)
10438,8f84419a-c96e-4d46-b243-c41621b47f6e,ACTIVE,2020-06-12 11:58:11+00:00,2020-06-11 19:52:16+00:00,59.0,49.489822,8.478008,MANNHEIM-LUDWIGSHAFEN,117643,092WSD,1,20.0,POINT (8.478008000000001 49.489822)
10439,22a5f273-e93d-49d8-98ba-59f7c5520c1e,ACTIVE,2020-06-12 11:50:15+00:00,2020-06-11 19:52:16+00:00,74.0,49.490253,8.47527,MANNHEIM-LUDWIGSHAFEN,124502,616WSD,1,20.0,POINT (8.47527 49.490253)
10440,3c7a73ef-b3a4-448d-a5fa-0f3b602483ee,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-09 20:52:37+00:00,63.0,49.48244,8.444984,MANNHEIM-LUDWIGSHAFEN,118634,363WSD,1,20.0,POINT (8.444984 49.48244)
10441,452a39c3-400a-4b08-ac39-681ac57ddd3d,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-10 19:52:40+00:00,35.0,49.506232,8.468722,MANNHEIM-LUDWIGSHAFEN,120171,059WUI,1,20.0,POINT (8.468722 49.506232)
10442,ad554eaf-071e-463e-b5e4-19dc0928dc0d,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-11 19:52:16+00:00,61.0,49.525125,8.496134,MANNHEIM-LUDWIGSHAFEN,113439,298WSD,1,20.0,POINT (8.496134 49.525125)
10443,3ce147ee-2116-4fd8-8fbf-598d1be522c8,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-09 20:52:37+00:00,81.0,49.519575,8.498222,MANNHEIM-LUDWIGSHAFEN,121594,306WVI,1,20.0,POINT (8.498222 49.519575)
10444,072532ef-dab8-4f30-bfdb-a1f42502051b,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-10 19:52:40+00:00,34.0,49.508469,8.484901,MANNHEIM-LUDWIGSHAFEN,111943,489WSD,1,20.0,POINT (8.484901000000001 49.508469)
10445,f5bce6e9-654e-428c-a643-6b6d25f57bf8,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-10 19:52:40+00:00,43.0,49.503087,8.459671,MANNHEIM-LUDWIGSHAFEN,124317,109WUI,1,20.0,POINT (8.459671 49.503087)
10446,d4e5594e-820b-4ade-b827-37882127395e,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-09 20:52:37+00:00,57.0,49.499547,8.477057,MANNHEIM-LUDWIGSHAFEN,113441,719WUI,1,20.0,POINT (8.477057 49.499547)
10447,f432b337-121d-47a1-b7e4-0c3154291042,ACTIVE,2020-06-12 12:13:23+00:00,2020-06-12 10:59:20+00:00,83.0,49.396044,8.647589,HEIDELBERG,124258,549WUG,1,20.0,POINT (8.647589 49.396044)
10448,d7c65723-f2fa-4d71-bd01-545414c09dfa,ACTIVE,2020-06-12 12:06:00+00:00,2020-06-09 20:51:31+00:00,48.0,49.401849,8.645253,HEIDELBERG,116807,537WUG,1,20.0,POINT (8.645253 49.401849)
10449,2dafa6d4-550b-4f9e-b706-ccd91cf69b9d,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-11 19:52:16+00:00,73.0,49.498205,8.457791,MANNHEIM-LUDWIGSHAFEN,112992,842WUI,1,20.0,POINT (8.457791 49.498205)
10450,cdb44e7b-f49d-432d-accc-bf3ea728e85c,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-10 19:52:40+00:00,31.0,49.496175,8.483164,MANNHEIM-LUDWIGSHAFEN,122250,351WVI,1,20.0,POINT (8.483164 49.496175)
10451,5cd3b6c9-5a30-4871-bfdb-a45fb11b067c,ACTIVE,2020-06-12 12:10:57+00:00,2020-06-11 19:52:16+00:00,69.0,49.498252,8.457751,MANNHEIM-LUDWIGSHAFEN,112969,845WSE,1,20.0,POINT (8.457751 49.498252)
10452,1b5dd9a2-ac77-4be4-8aaa-604bd0c64450,ACTIVE,2020-06-12 12:11:10+00:00,2020-06-06 19:52:00+00:00,22.0,49.478314,8.441249,MANNHEIM-LUDWIGSHAFEN,115384,929WSD,1,20.0,POINT (8.441248999999999 49.478314)
10453,afb0bedf-38cb-434b-8d16-65cec264e1d3,ACTIVE,2020-06-12 12:10:52+00:00,2020-06-09 20:52:37+00:00,91.0,49.515953,8.496564,MANNHEIM-LUDWIGSHAFEN,110170,530WUG,1,20.0,POINT (8.496563999999999 49.515953)
10454,c7aca79e-9333-4d31-9628-fb6fd90a0349,ACTIVE,2020-06-12 12:10:52+00:00,2020-06-10 19:52:40+00:00,71.0,49.45274,8.491021,MANNHEIM-LUDWIGSHAFEN,114361,501WSD,1,20.0,POINT (8.491021 49.45274)
10455,9ed2c5e4-d20e-43db-8aec-ab84702f34f8,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-10 19:52:40+00:00,58.0,49.510419,8.496351,MANNHEIM-LUDWIGSHAFEN,115100,334WUG,1,20.0,POINT (8.496351000000001 49.510419)
10456,4a9f39d7-7d1f-43f3-b445-1b16bf2f8493,ACTIVE,2020-06-12 12:14:38+00:00,2020-06-10 19:52:40+00:00,66.0,49.457079,8.490921,MANNHEIM-LUDWIGSHAFEN,125721,362WSD,1,20.0,POINT (8.490921 49.457079)
10457,427719ca-c5e8-4f61-a156-72f9b4cdae75,ACTIVE,2020-06-12 12:12:07+00:00,2020-06-10 19:52:25+00:00,44.0,49.405713,8.690866,HEIDELBERG,123017,379WSD,1,20.0,POINT (8.690866 49.405713)
10458,3ccda4c5-b504-4a73-9116-6c33b5a71de9,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-10 19:52:25+00:00,68.0,49.404388,8.687241,HEIDELBERG,122232,343WVI,1,20.0,POINT (8.687241 49.404388)
10459,17190b42-7e55-4302-b90b-e94404d2380c,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-11 19:52:12+00:00,69.0,49.3995,8.671453,HEIDELBERG,110497,801WSD,1,20.0,POINT (8.671453 49.3995)
10460,4ada34ea-943a-4926-9ce0-f5a9d32df9e0,ACTIVE,2020-06-12 12:08:51+00:00,2020-06-06 19:51:54+00:00,37.0,49.382063,8.670466,HEIDELBERG,123981,049WSD,1,20.0,POINT (8.670465999999999 49.382063)
10461,75c99675-5477-4543-b93f-beebb8532e5e,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-12 03:50:42+00:00,91.0,49.406497,8.681011,HEIDELBERG,123710,272WSD,1,20.0,POINT (8.681011 49.406497)
10462,a3b9cfe4-40e0-40c5-93d4-1180d8520b5d,ACTIVE,2020-06-12 12:11:49+00:00,2020-06-10 19:52:25+00:00,69.0,49.378614,8.674816,HEIDELBERG,122974,440WSD,1,20.0,POINT (8.674816 49.378614)
10463,8997c5fc-aa0d-4eb1-a747-98ec95e502a8,ACTIVE,2020-06-12 12:10:41+00:00,2020-06-09 20:51:31+00:00,59.0,49.394624,8.691465,HEIDELBERG,122930,674WUI,1,20.0,POINT (8.691465000000001 49.394624)
10464,69b8c611-0e16-42ce-a34c-d286969aabda,ACTIVE,2020-06-12 12:14:09+00:00,2020-06-09 20:51:31+00:00,55.0,49.40066,8.668887,HEIDELBERG,116187,149WSD,1,20.0,POINT (8.668887 49.40066)
10465,e1f113d9-a6e8-41aa-a7d8-d86b105a2ff6,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-12 03:37:08+00:00,100.0,49.471399,8.43912,MANNHEIM-LUDWIGSHAFEN,121662,056WUI,1,20.0,POINT (8.439120000000001 49.471399)
10466,53ed8d28-2242-449d-b042-91615ec18fbf,ACTIVE,2020-06-12 12:13:59+00:00,2020-06-11 19:52:12+00:00,64.0,49.407737,8.694611,HEIDELBERG,111807,444WVI,1,20.0,POINT (8.694611 49.407737)
10467,489c10aa-3607-48b0-9c62-56eab56d19b2,ACTIVE,2020-06-12 12:08:46+00:00,2020-06-12 03:25:34+00:00,96.0,49.409248,8.691868,HEIDELBERG,113203,519WVI,1,20.0,POINT (8.691867999999999 49.409248)
10468,8d0b9391-f423-4e21-893b-284f62d867a3,ACTIVE,2020-06-12 12:14:16+00:00,2020-06-11 19:52:12+00:00,83.0,49.409404,8.699994,HEIDELBERG,116444,588WSD,1,20.0,POINT (8.699994 49.409404)
10469,0e079fc1-960c-4007-bd6f-71d7ffb4f469,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-10 19:52:40+00:00,86.0,49.483749,8.474228,MANNHEIM-LUDWIGSHAFEN,112810,199WSD,1,20.0,POINT (8.474228 49.483749)
10470,8ff7f629-0229-4135-9573-e608f0c31b6a,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-09 20:52:37+00:00,43.0,49.478975,8.461835,MANNHEIM-LUDWIGSHAFEN,120872,360WVI,1,20.0,POINT (8.461835000000001 49.478975)
10471,caa24d97-f22b-497b-803c-e24ccc5217e6,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-10 19:52:40+00:00,52.0,49.479398,8.47153,MANNHEIM-LUDWIGSHAFEN,121842,989WUI,1,20.0,POINT (8.47153 49.479398)
10472,2071f1c9-d80c-4531-bb71-b3ac99a53bac,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-11 19:52:16+00:00,59.0,49.480559,8.469192,MANNHEIM-LUDWIGSHAFEN,114941,673WSD,1,20.0,POINT (8.469192 49.480559)
10473,d40ef7d1-dfe7-47c5-80d1-74f3829074e9,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-07 19:52:14+00:00,51.0,49.48064,8.446188,MANNHEIM-LUDWIGSHAFEN,122870,341WVI,1,20.0,POINT (8.446187999999999 49.48064)
10474,5bf3bb07-e7ce-498a-aff1-1a1684901edd,ACTIVE,2020-06-12 12:06:21+00:00,2020-06-07 19:52:14+00:00,79.0,49.429014,8.52943,MANNHEIM-LUDWIGSHAFEN,111749,248WSD,1,20.0,POINT (8.52943 49.429014)
10475,051c122b-1c6a-42c9-9416-2fcfad07f7fd,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-10 19:52:40+00:00,83.0,49.431165,8.52708,MANNHEIM-LUDWIGSHAFEN,118694,451WVI,1,20.0,POINT (8.52708 49.431165)
10476,ef001bcd-f50a-4ccf-91ce-b5ea1eb3903d,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-12 03:36:13+00:00,100.0,49.496737,8.474117,MANNHEIM-LUDWIGSHAFEN,125002,320WVI,1,20.0,POINT (8.474117 49.496737)
10477,2e1cd79e-b666-4427-9086-53b8a5628a98,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-12 03:36:17+00:00,98.0,49.496728,8.473943,MANNHEIM-LUDWIGSHAFEN,123778,317WVI,1,20.0,POINT (8.473943 49.496728)
10478,54e0a05f-3095-4712-b95a-19292910c2ee,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-10 19:52:40+00:00,30.0,49.4955,8.485397,MANNHEIM-LUDWIGSHAFEN,110366,347WVI,1,20.0,POINT (8.485397000000001 49.4955)
10479,6b9961ff-4753-4424-ba9f-3d6b1f4f1671,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-12 03:57:56+00:00,96.0,49.487957,8.479829,MANNHEIM-LUDWIGSHAFEN,114681,961WUI,1,20.0,POINT (8.479829000000001 49.487957)
10480,b621cdca-84aa-4b52-81e2-c1ed1e10d852,ACTIVE,2020-06-12 12:12:09+00:00,2020-06-11 19:52:16+00:00,78.0,49.488056,8.46768,MANNHEIM-LUDWIGSHAFEN,121552,884WSE,1,20.0,POINT (8.46768 49.488056)
10481,0c2e4724-4e72-48e4-92c7-b5b20726ad67,ACTIVE,2020-06-12 12:14:36+00:00,2020-06-12 11:35:18+00:00,92.0,49.488173,8.465039,MANNHEIM-LUDWIGSHAFEN,110689,134WSD,1,20.0,POINT (8.465039000000001 49.488173)
10482,4bbe11bf-1afa-4137-a7a0-c0a20ff19c06,ACTIVE,2020-06-12 12:12:04+00:00,2020-06-11 19:52:16+00:00,86.0,49.474636,8.485996,MANNHEIM-LUDWIGSHAFEN,118899,541WUG,1,20.0,POINT (8.485996 49.474636)
10483,6cc0c12e-153a-418f-970f-ee008096f5ec,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-10 19:52:40+00:00,54.0,49.470823,8.483311,MANNHEIM-LUDWIGSHAFEN,115123,908WSE,1,20.0,POINT (8.483311 49.470823)
10484,5e47d829-06fd-4647-b2e5-b3f2631d3e4e,ACTIVE,2020-06-12 12:11:47+00:00,2020-06-10 19:52:40+00:00,63.0,49.474171,8.48665,MANNHEIM-LUDWIGSHAFEN,123502,013WUI,1,20.0,POINT (8.486649999999999 49.474171)
10485,294385cd-cc13-4970-a4a4-07b3899b582a,ACTIVE,2020-06-12 12:11:04+00:00,2020-06-12 11:30:29+00:00,100.0,49.464883,8.475765,MANNHEIM-LUDWIGSHAFEN,111992,371WSD,1,20.0,POINT (8.475765000000001 49.464883)
10486,2f34c602-fc8a-428b-a3c8-5849d5fcb20d,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-10 19:52:25+00:00,94.0,49.417346,8.677812,HEIDELBERG,115034,722WUI,1,20.0,POINT (8.677811999999999 49.417346)
10487,3cf567e5-97ee-496c-abb2-17ac09c17f12,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-04 19:52:56+00:00,50.0,49.490943,8.503672,MANNHEIM-LUDWIGSHAFEN,121681,355WVI,1,20.0,POINT (8.503672 49.490943)
10488,a2fc4ab6-fab1-40c5-9294-9f466a42dd94,ACTIVE,2020-06-12 12:06:56+00:00,2020-06-10 19:52:25+00:00,36.0,49.381916,8.690221,HEIDELBERG,122894,825WUI,1,20.0,POINT (8.690220999999999 49.381916)
10489,8ddfc4d5-36d2-4b97-a1fe-9a46a2173ca4,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-12 02:43:33+00:00,96.0,49.482453,8.483564,MANNHEIM-LUDWIGSHAFEN,125274,198WUI,1,20.0,POINT (8.483563999999999 49.482453)
10490,98b43f56-b673-4f4e-a6e8-853935a2aa9d,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-12 11:39:54+00:00,100.0,49.466851,8.480145,MANNHEIM-LUDWIGSHAFEN,118097,567WSD,1,20.0,POINT (8.480145 49.466851)
10491,567eea9f-4470-4950-8589-ca5b143fdb2f,ACTIVE,2020-06-12 12:11:49+00:00,2020-06-07 19:52:14+00:00,44.0,49.475856,8.480765,MANNHEIM-LUDWIGSHAFEN,113717,011WSD,1,20.0,POINT (8.480765 49.475856)
10492,098a843e-f9e4-4571-93d6-77157916e054,ACTIVE,2020-06-12 12:07:35+00:00,2020-06-07 19:52:14+00:00,45.0,49.47579,8.480718,MANNHEIM-LUDWIGSHAFEN,119494,653WUI,1,20.0,POINT (8.480718 49.47579)
10493,06819c48-c14f-4393-9863-bbc23cfc6e5d,ACTIVE,2020-06-12 12:07:36+00:00,2020-06-05 19:52:38+00:00,32.0,49.454715,8.475742,MANNHEIM-LUDWIGSHAFEN,121232,731WSD,1,20.0,POINT (8.475742 49.454715)
10494,6c207cca-5fe7-4384-8dd2-3eb1a8683bcc,ACTIVE,2020-06-12 12:13:52+00:00,2020-06-08 19:52:20+00:00,73.0,49.444014,8.536391,MANNHEIM-LUDWIGSHAFEN,123745,099WUI,1,20.0,POINT (8.536391 49.444014)
10495,094e20e0-6a35-44b6-b644-f437834d1306,ACTIVE,2020-06-12 12:09:21+00:00,2020-06-11 19:52:16+00:00,58.0,49.455003,8.485986,MANNHEIM-LUDWIGSHAFEN,124178,401WSD,1,20.0,POINT (8.485986 49.455003)
10496,f2aad9d8-f2e6-41c8-ba87-62b8451828d5,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-11 19:52:16+00:00,98.0,49.452642,8.495333,MANNHEIM-LUDWIGSHAFEN,125242,442WVI,1,20.0,POINT (8.495333 49.452642)
10497,91e0958c-992d-449f-8a92-c3453e038fb5,ACTIVE,2020-06-12 12:14:07+00:00,2020-06-11 19:52:12+00:00,89.0,49.407648,8.688888,HEIDELBERG,116074,602WSD,1,20.0,POINT (8.688888 49.407648)
10498,d0360930-67c4-4bef-84fc-0c9d8cc07f32,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-05 19:52:24+00:00,68.0,49.408219,8.654264,HEIDELBERG,121409,391WSD,1,20.0,POINT (8.654264 49.408219)
10499,2669e779-90d9-4dd7-8619-10274c67bea2,ACTIVE,2020-06-12 12:15:00+00:00,2020-06-11 19:52:12+00:00,41.0,49.405581,8.673661,HEIDELBERG,123221,191WSD,1,20.0,POINT (8.673660999999999 49.405581)
10500,08855006-9d7c-46a7-8dee-333fdc905d10,ACTIVE,2020-06-12 12:10:46+00:00,2020-06-09 20:51:31+00:00,44.0,49.415445,8.711918,HEIDELBERG,125767,147WSD,1,20.0,POINT (8.711918000000001 49.415445)
10501,95fd7978-0631-4195-b255-5db85f3cad35,ACTIVE,2020-06-12 12:11:24+00:00,2020-06-04 19:52:36+00:00,34.0,49.413474,8.717145,HEIDELBERG,112623,311WUG,1,20.0,POINT (8.717145 49.413474)
10502,da8d9477-9d8e-4646-8e24-27b0386c5ad3,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-08 19:52:20+00:00,60.0,49.466817,8.484083,MANNHEIM-LUDWIGSHAFEN,122491,307WVI,1,20.0,POINT (8.484083 49.466817)
10503,1f25096d-4722-404e-8647-2ea4fc533f1b,ACTIVE,2020-06-12 12:11:10+00:00,2020-06-10 19:52:40+00:00,25.0,49.477792,8.486076,MANNHEIM-LUDWIGSHAFEN,124352,452WVI,1,20.0,POINT (8.486076000000001 49.477792)
10504,db95530f-c7c3-4354-a049-ce779acdeb68,ACTIVE,2020-06-12 12:11:08+00:00,2020-06-09 20:51:31+00:00,69.0,49.42986,8.680767,HEIDELBERG,111854,986WSD,1,20.0,POINT (8.680766999999999 49.42986)
10505,b00276d2-e991-42c6-bff5-dc4b893e7b8d,ACTIVE,2020-06-12 12:11:20+00:00,2020-06-05 19:52:38+00:00,48.0,49.451545,8.538302,MANNHEIM-LUDWIGSHAFEN,117600,287WVI,1,20.0,POINT (8.538302 49.451545)
10506,552fca7d-8a8a-4a49-9438-794183998832,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-09 20:52:37+00:00,79.0,49.429518,8.531901,MANNHEIM-LUDWIGSHAFEN,124639,327WVI,1,20.0,POINT (8.531901 49.429518)
10507,e7c9f2db-f9d6-4af7-8a1e-530b5ff2dcb9,ACTIVE,2020-06-12 12:11:21+00:00,2020-06-12 03:31:13+00:00,98.0,49.408258,8.69156,HEIDELBERG,119259,826WSD,1,20.0,POINT (8.691560000000001 49.408258)
10508,840fcfbd-725f-4a46-983f-1c92f5d84bd8,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-09 20:51:31+00:00,63.0,49.40878,8.677214,HEIDELBERG,121572,310WVI,1,20.0,POINT (8.677213999999999 49.40878)
10509,339cd8ba-267c-4532-8cf4-b3302e3882a7,ACTIVE,2020-06-12 12:10:59+00:00,2020-06-09 20:51:31+00:00,47.0,49.40684,8.669873,HEIDELBERG,115669,391WUG,1,20.0,POINT (8.669873000000001 49.40684)
10510,7a006ba0-0c32-47e0-a279-fc6a3247aa0c,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-11 19:52:16+00:00,95.0,49.490603,8.52535,MANNHEIM-LUDWIGSHAFEN,122134,313WVI,1,20.0,POINT (8.52535 49.490603)
10511,1aaa9898-3d32-48dc-8ecf-dc3bd2160d68,ACTIVE,2020-06-12 12:14:29+00:00,2020-06-08 19:52:20+00:00,31.0,49.489141,8.478747,MANNHEIM-LUDWIGSHAFEN,116692,675WUI,1,20.0,POINT (8.478747 49.489141)
10512,5382004d-06f4-4dbf-b94e-cbc931fceaec,ACTIVE,2020-06-12 12:09:43+00:00,2020-06-11 19:52:16+00:00,32.0,49.523659,8.487098,MANNHEIM-LUDWIGSHAFEN,118537,900WUI,1,20.0,POINT (8.487098 49.523659)
10513,0acd6baa-ade1-434a-b01c-7f64b0aef396,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-10 19:52:40+00:00,89.0,49.473789,8.475401,MANNHEIM-LUDWIGSHAFEN,112308,201WVI,1,20.0,POINT (8.475401 49.473789)
10514,db6c7f52-6bcc-4079-a200-305453ef1cc6,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-07 19:52:14+00:00,44.0,49.477276,8.477846,MANNHEIM-LUDWIGSHAFEN,111623,318WVI,1,20.0,POINT (8.477846 49.477276)
10515,0b6592a6-0d22-4862-b048-c8686fa92f52,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-11 19:52:16+00:00,52.0,49.483281,8.477784,MANNHEIM-LUDWIGSHAFEN,112751,536WUG,1,20.0,POINT (8.477784 49.483281)
10516,49203263-d20f-496d-96be-ea8d7882fc6f,ACTIVE,2020-06-12 12:13:52+00:00,2020-06-11 19:52:16+00:00,98.0,49.452873,8.492068,MANNHEIM-LUDWIGSHAFEN,122356,855WSE,1,20.0,POINT (8.492068 49.452873)
10517,f77cadec-bb6b-4bb4-9ade-6ab13f0896f2,ACTIVE,2020-06-12 12:05:53+00:00,2020-06-09 20:52:37+00:00,56.0,49.454867,8.508021,MANNHEIM-LUDWIGSHAFEN,118642,419WVI,1,20.0,POINT (8.508020999999999 49.454867)
10518,eafd5cbb-baee-4b62-98cd-d2558e66d63e,ACTIVE,2020-06-12 12:05:59+00:00,2020-06-08 19:52:13+00:00,32.0,49.436926,8.677772,HEIDELBERG,119969,393WUG,1,20.0,POINT (8.677771999999999 49.436926)
10519,83fadc5a-4885-485e-bf7f-f03429dcf233,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-09 20:51:31+00:00,57.0,49.433188,8.682726,HEIDELBERG,120258,954WUI,1,20.0,POINT (8.682726000000001 49.433188)
10520,a98fd3d1-54a4-463f-a238-367fb567ab54,ACTIVE,2020-06-12 12:05:52+00:00,2020-06-11 19:52:16+00:00,81.0,49.49792,8.479376,MANNHEIM-LUDWIGSHAFEN,113447,513WVI,1,20.0,POINT (8.479376 49.49792)
10521,3758e4a7-c534-488d-8a0b-d4ce475cd428,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-12 04:06:11+00:00,96.0,49.493521,8.483233,MANNHEIM-LUDWIGSHAFEN,110451,552WSD,1,20.0,POINT (8.483233 49.493521)
10522,c9054f31-f17e-40c4-beaf-572545af903d,ACTIVE,2020-06-12 12:14:44+00:00,2020-06-08 19:52:20+00:00,40.0,49.496387,8.483961,MANNHEIM-LUDWIGSHAFEN,124200,966WSE,1,20.0,POINT (8.483961000000001 49.496387)
10523,5d061a94-6940-4d1e-a051-fee9c7b10754,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-11 19:52:16+00:00,26.0,49.486901,8.465638,MANNHEIM-LUDWIGSHAFEN,110496,572WUG,1,20.0,POINT (8.465638 49.486901)
10524,c9d0a692-c0b1-42d9-bd1e-bb8f4050d8d4,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-09 20:52:37+00:00,22.0,49.4872,8.476277,MANNHEIM-LUDWIGSHAFEN,111790,314WUG,1,20.0,POINT (8.476277 49.4872)
10525,1ce5a5a5-2514-459b-8037-f71594348dae,ACTIVE,2020-06-12 12:06:26+00:00,2020-06-11 19:52:16+00:00,88.0,49.487605,8.464044,MANNHEIM-LUDWIGSHAFEN,113261,862WSD,1,20.0,POINT (8.464043999999999 49.487605)
10526,9e0d5383-36d6-4c8a-8f3f-ad958cc5c925,ACTIVE,2020-06-12 12:10:54+00:00,2020-06-10 19:52:40+00:00,41.0,49.487428,8.472492,MANNHEIM-LUDWIGSHAFEN,124250,361WVI,1,20.0,POINT (8.472492000000001 49.487428)
10527,e83e8030-bf3d-4fd8-a5f9-9f66d2f91c66,ACTIVE,2020-06-12 12:12:21+00:00,2020-06-12 03:27:57+00:00,79.0,49.488008,8.467711,MANNHEIM-LUDWIGSHAFEN,121099,332WVI,1,20.0,POINT (8.467711 49.488008)
10528,47926363-0305-45c9-a772-d1a6310d24af,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-11 19:52:16+00:00,96.0,49.485833,8.475274,MANNHEIM-LUDWIGSHAFEN,114442,725WUI,1,20.0,POINT (8.475274000000001 49.485833)
10529,c211afb6-088c-4281-90bd-07b70814416d,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-11 19:52:16+00:00,77.0,49.485177,8.469615,MANNHEIM-LUDWIGSHAFEN,111014,629WUI,1,20.0,POINT (8.469614999999999 49.485177)
10530,feb9d384-21e0-4575-905a-04dd348d5f9b,ACTIVE,2020-06-12 12:10:56+00:00,2020-06-08 19:52:20+00:00,27.0,49.485643,8.475573,MANNHEIM-LUDWIGSHAFEN,113867,251WSD,1,20.0,POINT (8.475573000000001 49.485643)
10531,911d4cde-7caf-4d83-a12d-558578de2ab7,ACTIVE,2020-06-12 12:10:50+00:00,2020-06-11 19:52:16+00:00,45.0,49.499103,8.471635,MANNHEIM-LUDWIGSHAFEN,124407,206WVI,1,20.0,POINT (8.471634999999999 49.499103)
10532,461c4a99-3b80-4d3c-ad43-c4bd24a0a1c8,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-12 03:23:19+00:00,100.0,49.499185,8.478828,MANNHEIM-LUDWIGSHAFEN,122635,326WVI,1,20.0,POINT (8.478828 49.499185)
10533,89d91d1d-b576-4a4d-9931-5c4fa7061bf3,ACTIVE,2020-06-12 12:14:37+00:00,2020-06-08 19:52:13+00:00,33.0,49.401315,8.668105,HEIDELBERG,124115,156WUI,1,20.0,POINT (8.668105000000001 49.401315)
10534,8059d4e7-55f2-4b59-89eb-d46153d63728,ACTIVE,2020-06-12 12:10:57+00:00,2020-06-11 19:52:12+00:00,35.0,49.399448,8.683514,HEIDELBERG,116166,228WSD,1,20.0,POINT (8.683514000000001 49.399448)
10535,cd78efd7-a339-41d4-978c-09df0d48389e,ACTIVE,2020-06-12 12:07:21+00:00,2020-06-11 19:52:16+00:00,94.0,49.508264,8.512553,MANNHEIM-LUDWIGSHAFEN,115724,515WVI,1,20.0,POINT (8.512553 49.508264)
10536,179c1f94-08f1-4ca4-9fdf-bb5e83bdbf1c,ACTIVE,2020-06-12 12:10:55+00:00,2020-06-05 19:52:38+00:00,40.0,49.515914,8.520803,MANNHEIM-LUDWIGSHAFEN,113793,410WSD,1,20.0,POINT (8.520803000000001 49.515914)
10537,1872cee7-038c-48a0-98c4-a1ae10d63863,ACTIVE,2020-06-12 12:10:57+00:00,2020-06-10 19:52:40+00:00,42.0,49.518898,8.513566,MANNHEIM-LUDWIGSHAFEN,110484,328WSD,1,20.0,POINT (8.513566000000001 49.518898)
10538,1103a1b4-3209-4b48-92c5-3dd61ab8d6f4,ACTIVE,2020-06-12 12:13:24+00:00,2020-06-11 19:52:16+00:00,44.0,49.507366,8.525493,MANNHEIM-LUDWIGSHAFEN,115951,599WUG,1,20.0,POINT (8.525493000000001 49.507366)
10539,2abb2fa2-8960-4bb0-97e1-536c387b4193,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-09 20:52:37+00:00,71.0,49.47433,8.540031,MANNHEIM-LUDWIGSHAFEN,114717,975WSE,1,20.0,POINT (8.540031000000001 49.47433)
10540,4c5906b9-e332-4dd9-96bb-2eb09e4c7935,ACTIVE,2020-06-12 12:10:53+00:00,2020-06-12 11:56:20+00:00,100.0,49.472657,8.477389,MANNHEIM-LUDWIGSHAFEN,112485,898WSD,1,20.0,POINT (8.477389000000001 49.472657)
